name,kind,az_deg,n_cross_axis_full,n_cross_axis_gate,n_cross_col_full,n_cross_col_gate,n_cross_col_gate_wt,n_cross_paper,n_grain_axis,n_grain_col_gate,chord_axis_mm,path_axis_mm,t_axis_us,c_axis_ms,c_vol_ms,c_slow_ms,v_sd_ms,cos2_beam,cos2_beam_col,a1_col,a3_col,skew_deg,skew_p90_deg,dv_all_rms,dv_all_mean,dv_all_p90,dv_cross_rms,dv_cross_mean,misor_cross_deg,normal_align,facing_frac_10,facing_frac_20,dark_all_0.001,dark_cross_0.001,dark_all_0.01,dark_cross_0.01,bright_half_area
cs_f000_s11,control,246,8,2,12.915,2.24,2.2478167,69,9,12,11.108854,99.979687,26.060946,3836.3798,3836.3798,3836.3798,0,0.44267259,0.41581443,0.49157266,0.052486987,3.9683469,6.6371022,0,0,0,0,0,59.346741,0.55072761,0.016847434,0.063045472,1,1,1,1,1
cs_f000_s11,control,252,21,2,13.605,2.365,2.3147105,55,12,12,8.3316406,99.979687,26.028973,3841.0923,3841.0923,3841.0923,4.5474735e-13,0.4663221,0.43980298,0.49157266,0.052486987,4.1907801,6.7633455,0,0,0,0,0,58.472946,0.5358211,0.0063846548,0.063006439,1,1,1,1,1
cs_f000_s11,control,258,11,2,11.005,2.02,2.0180538,55,12,12,8.3216146,99.859375,25.969915,3845.1945,3845.1945,3845.1945,0,0.48191615,0.4559378,0.49157266,0.052486987,4.2656873,7.0140601,0,0,0,0,0,57.836301,0.58645312,0.008972405,0.066553174,1,1,1,1,1
cs_f000_s11,control,264,9,2,9.96,1.92,1.9315273,50,10,12,9.9979687,99.979687,25.982674,3847.9367,3847.9367,3847.9367,0,0.48877319,0.4635137,0.49157266,0.052486987,4.2123569,7.0336238,0,0,0,0,0,58.075993,0.61386672,0.0060342396,0.064640527,1,1,1,1,1
cs_f000_s11,control,270,8,2,9.53,1.915,1.9278136,50,9,11,11.108854,99.979687,25.976503,3848.8509,3848.8509,3848.8509,4.5474735e-13,0.48659354,0.49659669,0.58328881,0.055651334,4.0552318,6.9920724,0,0,0,0,0,58.453417,0.62517744,0.012010816,0.06794685,1,1,1,1,1
cs_f000_s11,control,276,9,2,10.71,2,2.0457125,52,10,11,9.9979687,99.979687,25.983484,3847.8168,3847.8168,3847.8168,4.5474735e-13,0.47547247,0.50056342,0.60254288,0.050486055,3.8959955,6.9102633,0,0,0,0,0,59.956802,0.62435017,0.024517536,0.077195152,1,1,1,1,1
cs_f000_s11,control,282,12,3,10.565,2.035,2.0661184,53,13,11,7.6814904,99.859375,25.970705,3845.0775,3845.0775,3845.0775,4.5474735e-13,0.45589601,0.48228207,0.60254288,0.050486055,3.6895084,6.7222702,0,0,0,0,0,59.91646,0.60499926,0.020298359,0.073294454,1,1,1,1,1
cs_f000_s11,control,288,9,3,10.36,2.09,2.1167311,59,10,12,9.9979687,99.979687,26.028223,3841.2029,3841.2029,3841.2029,0,0.42871975,0.48962238,0.62263421,0.052441974,3.619919,6.6943855,0,0,0,0,0,60.007255,0.58920097,0.01715438,0.077555326,1,1,1,1,1
cs_f000_s11,control,294,9,3,10.205,2.24,2.2549251,58,10,10,9.9979687,99.979687,26.056715,3837.0027,3837.0027,3837.0027,4.5474735e-13,0.39513142,0.50520908,0.58601305,0.057500606,3.5626954,6.843564,0,0,0,0,0,60.224386,0.57861617,0.0057184223,0.063090716,1,1,1,1,1
cs_f000_s11,control,300,13,3,15.52,2.495,2.4826525,67,12,10,8.3316406,99.979687,26.081253,3833.3929,3833.3929,3833.3929,0,0.35659901,0.46753876,0.58601305,0.057500606,3.5046561,6.7733437,0,0,0,0,0,59.635624,0.55644976,0.0056651946,0.06868494,1,1,1,1,1
cs_f000_s11,control,306,15,4,10.485,2.665,2.6306081,69,12,12,8.3316406,99.979687,26.095981,3831.2293,3831.2293,3831.2293,0,0.31480654,0.38758815,0.59234723,0.052333376,3.5481507,6.7470489,0,0,0,0,0,59.279466,0.558491,0.010936505,0.060323766,1,1,1,1,1
cs_f000_s11,control,312,12,3,10.125,2.725,2.644107,74,11,11,9.0890625,99.979687,26.096617,3831.1359,3831.1359,3831.1359,0,0.27158057,0.35272032,0.62528801,0.055235364,3.424983,5.8067481,0,0,0,0,0,58.468219,0.55334089,0.019489299,0.061376786,1,1,1,1,1
cs_f000_s11,control,318,14,3,11.205,2.815,2.7656971,71,11,12,9.0890625,99.979687,26.081425,3833.3675,3833.3675,3833.3675,4.5474735e-13,0.22881027,0.20055407,0.76740405,0.039688994,3.0904825,4.2659882,0,0,0,0,0,58.737166,0.56587274,0.023492904,0.064949247,1,1,1,1,1
cs_f000_s11,control,324,7,3,8.955,2.81,2.7327475,76,8,11,12.497461,99.979687,26.051677,3837.7448,3837.7448,3837.7448,4.5474735e-13,0.1883649,0.15686095,0.76453413,0.039511486,2.7089342,4.1242343,0,0,0,0,0,57.357677,0.61002731,0.01836176,0.062736752,1,1,1,1,1
cs_f000_s11,control,330,7,3,10.48,2.87,2.8532836,80,8,12,12.497461,99.979687,26.011428,3843.6831,3843.6831,3843.6831,9.094947e-13,0.15201213,0.1302636,0.75923929,0.037510633,2.4503626,4.0501985,0,0,0,0,0,56.175091,0.61306502,0.016957437,0.076537791,1,1,1,1,1
cs_f000_s11,control,336,7,3,11.715,2.96,2.9086498,80,8,14,12.497461,99.979687,25.966698,3850.3042,3850.3042,3850.3042,0,0.12134074,0.12211137,0.62479661,0.045906148,2.3192795,4.0924029,0,0,0,0,0,54.193165,0.6204198,0.01323239,0.070568311,1,1,1,1,1
cs_f000_s11,control,342,11,2,11.075,2.935,2.9534916,78,10,13,9.9979687,99.979687,25.924305,3856.6004,3856.6004,3856.6004,4.5474735e-13,0.097691228,0.10527278,0.6029424,0.048612714,2.3483839,4.0537605,0,0,0,0,0,53.314137,0.63933731,0.025071103,0.075331298,1,1,1,1,1
cs_f000_s11,control,348,8,2,9.12,2.89,2.9573539,78,9,12,11.095486,99.859375,25.859534,3861.6077,3861.6077,3861.6077,0,0.082097183,0.093692639,0.59990306,0.040302919,2.4319994,4.1084733,0,0,0,0,0,52.877721,0.64882256,0.021285731,0.07883545,1,1,1,1,1
cs_f000_s11,control,354,8,3,9.32,2.745,2.7518159,77,9,12,11.108854,99.979687,25.870933,3864.5567,3864.5567,3864.5567,4.5474735e-13,0.075240141,0.082840087,0.59990306,0.040302919,2.5246468,4.0233602,0,0,0,0,0,52.75059,0.6677999,0.016701945,0.06798411,1,1,1,1,1
cs_f025_s11,control,0,7,3,8.33,2.695,2.7544373,76,8,13,12.497461,99.979687,25.859897,3866.206,3864.5662,3864.5485,8.268379,0.077419789,0.079183523,0.59924664,0.040875672,2.6197403,4.0694373,0.0015194184,0.0011724258,0.0025651288,0.0016740799,0.0011935525,52.842612,0.67840188,0.0029754248,0.061023709,0.52546854,0.55473098,1,1,0.17065135
cs_f025_s11,control,6,7,3,8.635,2.765,2.8514372,79,8,13,12.497461,99.979687,25.875114,3863.9323,3862.1409,3862.1213,8.7016117,0.088540865,0.085413229,0.59924664,0.040875672,2.6495079,4.0982045,0.0015987462,0.0012649568,0.0027733276,0.00141231,0.00098571669,52.339316,0.6684161,0.0080923748,0.048576427,0.46203716,0.6039783,1,1,0.17835072
cs_f025_s11,control,12,8,3,9.37,2.92,3.029141,75,9,14,11.095486,99.859375,25.873092,3859.5842,3857.4274,3857.4046,9.3671336,0.10811732,0.10939304,0.62206136,0.040778441,2.676859,4.1084332,0.0016978486,0.0013469371,0.0028986598,0.0011802226,0.00078823,51.927375,0.66395931,0.016500567,0.039624426,0.43410507,0.71232877,1,1,0.18499974
cs_f025_s11,control,18,10,4,10.245,3.005,3.1208491,77,11,14,9.0890625,99.979687,25.942786,3853.8531,3851.0812,3851.0555,9.9493228,0.13529358,0.13453356,0.62206136,0.040778441,2.8198643,4.0957983,0.0017598053,0.0014078992,0.0030512514,0.001135959,0.00075111652,52.655374,0.65483691,0.018462005,0.049013781,0.41505224,0.74209651,1,1,0.16471647
cs_f025_s11,control,24,18,4,12.845,3.095,3.1975472,82,11,12,9.0890625,99.979687,25.998141,3845.6476,3844.0065,3843.9786,10.342568,0.16888191,0.1728845,0.62736648,0.037971394,2.9282866,4.0943139,0.0017787482,0.0014160126,0.0030285118,0.0012332044,0.00087728449,51.631852,0.64831959,0.017410759,0.051086997,0.43417871,0.71890145,1,1,0.17622872
cs_f025_s11,control,30,17,9,10.82,3.12,3.1561503,87,12,10,8.3316406,99.979687,26.034499,3840.277,3837.2233,3837.1938,10.65169,0.20741433,0.11377237,0.53656485,0.0488638,2.9487877,4.12989,0.0018007655,0.0014340734,0.0030158092,0.0013730694,0.0010396885,52.339216,0.63127355,0.020868781,0.053358043,0.42787567,0.63141026,1,1,0.15040178
cs_f025_s11,control,36,15,3,11.905,3.04,3.075109,77,12,10,8.3316406,99.979687,26.093115,3831.6501,3831.7039,3831.672,11.072512,0.24920679,0.14218437,0.53656485,0.0488638,2.993437,4.431329,0.0018923831,0.0014778118,0.0031792196,0.0016434556,0.0012942548,52.694905,0.62955512,0.012669951,0.054380901,0.45139785,0.47861842,1,1,0.1417789
cs_f025_s11,control,42,11,3,12.02,3.085,3.2380466,80,12,12,8.3316406,99.979687,26.110484,3829.1013,3828.2027,3828.1671,11.700457,0.29243276,0.17606799,0.53261079,0.045130895,3.1269955,5.2895105,0.0020778504,0.0015773411,0.0034140127,0.0019129632,0.0015889617,51.17716,0.61330574,0.0167188,0.058018122,0.46520421,0.35818476,1,1,0.1503246
cs_f025_s11,control,48,9,3,11.575,3.135,3.2462611,77,10,11,9.9979687,99.979687,26.107909,3829.4789,3827.1164,3827.0762,12.428003,0.33520307,0.20746065,0.55638202,0.047133358,3.1839085,5.7585243,0.0023110453,0.0017526179,0.0036473881,0.0022608368,0.0018975547,52.576319,0.59632887,0.011136108,0.070201041,0.4256747,0.28548644,1,1,0.13706826
cs_f025_s11,control,54,14,3,11.11,2.805,2.8301849,79,11,11,9.0890625,99.979687,26.100576,3830.5549,3828.4093,3828.365,13.048047,0.37564843,0.24311,0.55638202,0.047133358,3.3379737,6.2336196,0.0025190557,0.0019217938,0.0039020629,0.0022216275,0.0018524946,50.039296,0.63998364,0.026913667,0.071198172,0.38456168,0.35472371,1,1,0.14856365
cs_f025_s11,control,60,10,2,11.635,2.845,2.9089655,69,9,11,11.108854,99.979687,26.091812,3831.8415,3831.6282,3831.5813,13.441249,0.4120012,0.2788904,0.55638202,0.047133358,3.6423539,6.3346451,0.0026551336,0.0020098692,0.0039208469,0.0023023395,0.0019007797,50.002252,0.62753004,0.022918933,0.077167651,0.36568805,0.39367311,1,1,0.12447282
cs_f025_s11,control,66,8,2,12.93,2.77,2.8682694,76,9,13,11.108854,99.979687,26.021415,3842.208,3836.0048,3835.9563,13.674956,0.44267259,0.28045227,0.61668467,0.042051706,3.9683469,6.6371022,0.0027189619,0.0020250218,0.0038447731,0.0022201394,0.0017808755,49.888391,0.63707768,0.016847434,0.063045472,0.36935188,0.42418773,1,1,0.10408043
cs_f025_s11,control,72,23,3,11.09,2.705,2.8275441,80,12,12,8.3316406,99.979687,26.001201,3845.195,3840.6152,3840.5648,13.955646,0.4663221,0.26704646,0.65901503,0.045187649,4.1907801,6.7633455,0.0027478928,0.0020452255,0.0041612151,0.0021001367,0.0016616392,49.49495,0.65206096,0.0063846548,0.063006439,0.36828644,0.45471349,1,1,0.10043877
cs_f025_s11,control,78,13,6,9.95,2.575,2.70843,75,12,11,8.3216146,99.859375,25.969066,3845.3202,3844.558,3844.5038,14.465838,0.48191615,0.28610525,0.66380926,0.045376135,4.2656873,7.0140601,0.0027889844,0.0021051992,0.0044456396,0.0019887479,0.0015942159,49.136308,0.69066438,0.008972405,0.066553174,0.36110071,0.40194175,1,1,0.10014602
cs_f025_s11,control,84,9,3,9.5,2.485,2.6818193,72,10,12,9.9979687,99.979687,25.976645,3848.83,3847.1099,3847.0501,15.201813,0.48877319,0.30858486,0.65901503,0.045187649,4.2123569,7.0336238,0.0028655203,0.0021893195,0.0045652111,0.002103319,0.001674507,50.33365,0.68982961,0.0060342396,0.064640527,0.32123765,0.4305835,1,1,0.1179897
cs_f025_s11,control,90,8,3,9.38,2.355,2.5316225,64,9,11,11.108854,99.979687,25.995695,3846.0095,3847.8393,3847.7734,15.95093,0.48659354,0.33091078,0.65474936,0.045550372,4.0552318,6.9920724,0.0029602902,0.0023032124,0.0045835083,0.0024281603,0.0018521669,50.84565,0.69205211,0.012010816,0.06794685,0.29455464,0.41825902,1,1,0.142627
cs_f025_s11,control,96,11,3,9.64,2.33,2.4601415,72,11,11,9.0890625,99.979687,25.997629,3845.7232,3846.6661,3846.5964,16.40471,0.47547247,0.37616885,0.63813101,0.052029977,3.8959955,6.9102633,0.0030269369,0.0023711302,0.005009189,0.0028230955,0.0020998191,49.717386,0.69988689,0.024517536,0.077195152,0.2647303,0.40128755,1,1,0.14296765
cs_f025_s11,control,102,12,3,11.785,2.37,2.4491711,72,13,12,7.6814904,99.859375,25.953715,3847.5947,3843.8689,3843.8002,16.292286,0.45589601,0.41185154,0.64755582,0.047345946,3.6895084,6.7222702,0.0030154155,0.0023411575,0.0053522561,0.0030069245,0.0021792345,51.914803,0.67051163,0.020298359,0.073294454,0.298175,0.44725738,1,1,0.15155416
cs_f025_s11,control,108,9,2,10.51,2.58,2.6263655,69,10,11,9.9979687,99.979687,25.997886,3845.6853,3840.04,3839.9779,15.474954,0.42871975,0.40082009,0.65096579,0.047389722,3.619919,6.6943855,0.0028945201,0.0022299603,0.0054845091,0.0031032227,0.0022565233,52.761035,0.64847838,0.01715438,0.077555326,0.34784526,0.42054264,1,1,0.16029236
cs_f025_s11,control,114,9,2,10.89,2.595,2.5044013,74,10,13,9.9979687,99.979687,26.025775,3841.5642,3835.9913,3835.9403,14.015028,0.39513142,0.39755803,0.56937663,0.039145521,3.5626954,6.843564,0.0026682143,0.0020840915,0.0049660594,0.0029457823,0.0021622135,52.051864,0.63971839,0.0057184223,0.063090716,0.33164099,0.38921002,1,1,0.16834215
cs_f025_s11,control,120,17,2,11.96,2.505,2.4221611,64,12,13,8.3316406,99.979687,26.070894,3834.916,3832.6189,3832.5799,12.2355,0.35659901,0.36924925,0.56937663,0.039145521,3.5046561,6.7733437,0.0023872196,0.0018840331,0.0039273645,0.0027372082,0.0021183139,55.682977,0.63329173,0.0056651946,0.06868494,0.35360183,0.32734531,1,1,0.17584814
cs_f025_s11,control,126,15,5,12.54,2.595,2.4326914,70,12,13,8.3316406,99.979687,26.091171,3831.9356,3830.7405,3830.7105,10.725999,0.31480654,0.3358138,0.56937663,0.039145521,3.5481507,6.7470489,0.0021466945,0.0017216219,0.003606668,0.0023221012,0.001864007,57.555506,0.62154726,0.010936505,0.060323766,0.35393272,0.34682081,1,1,0.18171116
cs_f025_s11,control,132,12,3,12.86,2.675,2.5076386,73,11,13,9.0890625,99.979687,26.097219,3831.0476,3830.9347,3830.9081,10.096046,0.27158057,0.29871297,0.56937663,0.039145521,3.424983,5.8067481,0.0020402905,0.0016671629,0.0034975932,0.0018779232,0.001553966,57.388294,0.57247729,0.019489299,0.061376786,0.32243793,0.35700935,1,1,0.18938126
cs_f025_s11,control,138,14,3,15.42,2.475,2.437995,64,11,12,9.0890625,99.979687,26.085348,3832.791,3833.4147,3833.3865,10.395816,0.22881027,0.26531111,0.55197594,0.040840782,3.0904825,4.2659882,0.0020724718,0.0017157381,0.0033740818,0.001668645,0.0014335239,61.205872,0.58749252,0.023492904,0.064949247,0.33922948,0.34343434,1,1,0.199868
cs_f025_s11,control,144,7,3,11.225,2.365,2.422698,59,8,11,12.497461,99.979687,26.047735,3838.3256,3837.971,3837.9394,11.016223,0.1883649,0.23536003,0.62670244,0.027921183,2.7089342,4.1242343,0.0021468537,0.0017800219,0.0034578567,0.0016772886,0.0014589652,59.61075,0.59921774,0.01836176,0.062736752,0.30635165,0.34249471,1,1,0.20471969
cs_f025_s11,control,150,7,3,11.06,2.25,2.3706259,68,8,12,12.497461,99.979687,26.001335,3845.1752,3844.0011,3843.9678,11.318691,0.15201213,0.18720855,0.60990268,0.029113223,2.4503626,4.0501985,0.0021595143,0.0017807138,0.0034236871,0.0019887785,0.0016654324,59.103698,0.6255282,0.016957437,0.076537791,0.34683038,0.36222222,1,1,0.21462358
cs_f025_s11,control,156,7,3,9.275,2.43,2.5186334,60,8,13,12.497461,99.979687,25.94121,3854.0873,3850.6202,3850.5886,11.019685,0.12134074,0.12765512,0.54954592,0.02829999,2.3192795,4.0924029,0.0020645051,0.0016981877,0.0033669607,0.00216713,0.0017050188,59.288364,0.60957998,0.01323239,0.070568311,0.35891572,0.4382716,1,1,0.22291467
cs_f025_s11,control,162,11,6,8.455,2.335,2.4375519,62,10,12,9.9979687,99.979687,25.893978,3861.1173,3856.8236,3856.7966,10.192001,0.097691228,0.083346227,0.52673327,0.028261473,2.3483839,4.0537605,0.0018803345,0.0015102878,0.003009236,0.0022680275,0.0017227835,61.72796,0.63701092,0.025071103,0.075331298,0.40249851,0.49250535,1,1,0.20588094
cs_f025_s11,control,168,8,4,8.57,2.45,2.5737685,67,9,11,11.095486,99.859375,25.832872,3865.5933,3861.6606,3861.6388,9.1683127,0.082097183,0.050547643,0.50340372,0.029327423,2.4319994,4.1084733,0.0016745221,0.0012964854,0.002730428,0.0020239069,0.001483202,62.32609,0.62923147,0.021285731,0.07883545,0.52006416,0.53265306,1,1,0.17383613
cs_f025_s11,control,174,8,2,8.36,2.4,2.415096,63,9,11,11.108854,99.979687,25.857726,3866.5306,3864.3856,3864.3673,8.4111207,0.075240141,0.036889433,0.50340372,0.029327423,2.5246468,4.0233602,0.0015357688,0.001178764,0.0027152921,0.001565019,0.0011175513,60.504203,0.66212735,0.016701945,0.06798411,0.52348847,0.58958333,1,1,0.13766796
cs_f025_s11,control,180,7,2,8.595,2.495,2.4842647,62,8,12,12.497461,99.979687,25.859839,3866.2147,3864.5662,3864.5485,8.268379,0.077419789,0.03465307,0.49332293,0.030773816,2.6197403,4.0694373,0.0015194184,0.0011724258,0.0025651288,0.0011188267,0.00082911164,60.543199,0.658702,0.0029754248,0.061023709,0.52546854,0.65931864,1,1,0.17065135
cs_f025_s11,control,186,7,2,8.99,2.495,2.4899515,73,8,12,12.497461,99.979687,25.875114,3863.9323,3862.1409,3862.1213,8.7016117,0.088540865,0.041760307,0.49332293,0.030773816,2.6495079,4.0982045,0.0015987462,0.0012649568,0.0027733276,0.00085135279,0.00063931097,62.109883,0.67373445,0.0080923748,0.048576427,0.46203716,0.73747495,1,1,0.17835072
cs_f025_s11,control,192,8,2,11.195,2.565,2.5591786,79,9,12,11.095486,99.859375,25.872894,3859.6136,3857.4274,3857.4046,9.3671336,0.10811732,0.05825124,0.49332293,0.030773816,2.676859,4.1084332,0.0016978486,0.0013469371,0.0028986598,0.0010628858,0.00073203554,60.716747,0.65219198,0.016500567,0.039624426,0.43410507,0.70955166,1,1,0.18499974
cs_f025_s11,control,198,10,3,10.985,2.65,2.662654,75,11,12,9.0890625,99.979687,25.942733,3853.8611,3851.0812,3851.0555,9.9493228,0.13529358,0.083405134,0.49332293,0.030773816,2.8198643,4.0957983,0.0017598053,0.0014078992,0.0030512514,0.0014197762,0.00096841664,61.40819,0.62848669,0.018462005,0.049013781,0.41505224,0.61698113,1,1,0.16471647
cs_f025_s11,control,204,16,3,10.94,2.485,2.581067,58,11,11,9.0890625,99.979687,25.998141,3845.6476,3844.0065,3843.9786,10.342568,0.16888191,0.11154694,0.54332777,0.031732393,2.9282866,4.0943139,0.0017787482,0.0014160126,0.0030285118,0.0017713471,0.0013218922,61.246475,0.6310351,0.017410759,0.051086997,0.43417871,0.51307847,1,1,0.17622872
cs_f025_s11,control,210,17,6,12.28,2.64,2.7638808,64,12,10,8.3316406,99.979687,26.03478,3840.2356,3837.2233,3837.1938,10.65169,0.20741433,0.15010249,0.55844616,0.032558304,2.9487877,4.12989,0.0018007655,0.0014340734,0.0030158092,0.0018715288,0.0014858749,59.166846,0.57666971,0.020868781,0.053358043,0.42787567,0.45075758,1,1,0.15040178
cs_f025_s11,control,216,15,2,13.08,2.48,2.5236004,63,12,10,8.3316406,99.979687,26.092893,3831.6827,3831.7039,3831.672,11.072512,0.24920679,0.19150708,0.55844616,0.032558304,2.993437,4.431329,0.0018923831,0.0014778118,0.0031792196,0.0018442363,0.0015048695,60.205205,0.58350939,0.012669951,0.054380901,0.45139785,0.375,1,1,0.1417789
cs_f025_s11,control,222,11,3,12.445,2.54,2.6141315,64,12,10,8.3316406,99.979687,26.110762,3829.0605,3828.2027,3828.1671,11.700457,0.29243276,0.23560058,0.55844616,0.032558304,3.1269955,5.2895105,0.0020778504,0.0015773411,0.0034140127,0.002017362,0.0017198556,59.289597,0.54985527,0.0167188,0.058018122,0.46520421,0.29527559,1,1,0.1503246
cs_f025_s11,control,228,9,3,11.37,2.55,2.5605826,66,10,13,9.9979687,99.979687,26.107909,3829.4789,3827.1164,3827.0762,12.428003,0.33520307,0.33001817,0.52980729,0.040455347,3.1839085,5.7585243,0.0023110453,0.0017526179,0.0036473881,0.0027815392,0.002275803,58.760653,0.53859672,0.011136108,0.070201041,0.4256747,0.25686275,1,1,0.13706826
cs_f025_s11,control,234,14,2,13.415,2.54,2.5096264,66,11,14,9.0890625,99.979687,26.100576,3830.5549,3828.4093,3828.365,13.048047,0.37564843,0.37146553,0.53815222,0.03996515,3.3379737,6.2336196,0.0025190557,0.0019217938,0.0039020629,0.0034205663,0.0026651768,57.184293,0.5106534,0.026913667,0.071198172,0.38456168,0.26574803,1,1,0.14856365
cs_f025_s11,control,240,8,2,13.105,2.43,2.3521411,59,9,13,11.108854,99.979687,26.092126,3831.7953,3831.6282,3831.5813,13.441249,0.4120012,0.43850085,0.57865882,0.042938078,3.6423539,6.3346451,0.0026551336,0.0020098692,0.0039208469,0.0038361762,0.0028683793,57.316721,0.51365,0.022918933,0.077167651,0.36568805,0.31481481,1,1,0.12447282
cs_f025_s11,control,246,8,2,12.915,2.24,2.2478167,69,9,12,11.108854,99.979687,26.021408,3842.2091,3836.0048,3835.9563,13.674956,0.44267259,0.41581443,0.49157266,0.052486987,3.9683469,6.6371022,0.0027189619,0.0020250218,0.0038447731,0.0041135771,0.0031287459,59.346741,0.55072761,0.016847434,0.063045472,0.36935188,0.27455357,1,1,0.10408043
cs_f025_s11,control,252,21,2,13.605,2.365,2.3147105,55,12,12,8.3316406,99.979687,26.001389,3845.1672,3840.6152,3840.5648,13.955646,0.4663221,0.43980298,0.49157266,0.052486987,4.1907801,6.7633455,0.0027478928,0.0020452255,0.0041612151,0.0043036478,0.0032516514,58.472946,0.5358211,0.0063846548,0.063006439,0.36828644,0.3192389,1,1,0.10043877
cs_f025_s11,control,258,11,2,11.005,2.02,2.0180538,55,12,12,8.3216146,99.859375,25.968734,3845.3694,3844.558,3844.5038,14.465838,0.48191615,0.4559378,0.49157266,0.052486987,4.2656873,7.0140601,0.0027889844,0.0021051992,0.0044456396,0.0034834314,0.0027061675,57.836301,0.58645312,0.008972405,0.066553174,0.36110071,0.33663366,1,1,0.10014602
cs_f025_s11,control,264,9,2,9.96,1.92,1.9315273,50,10,12,9.9979687,99.979687,25.976597,3848.837,3847.1099,3847.0501,15.201813,0.48877319,0.4635137,0.49157266,0.052486987,4.2123569,7.0336238,0.0028655203,0.0021893195,0.0045652111,0.0031438115,0.0026220963,58.075993,0.61386672,0.0060342396,0.064640527,0.32123765,0.23177083,1,1,0.1179897
cs_f025_s11,control,270,8,2,9.53,1.915,1.9278136,50,9,11,11.108854,99.979687,25.995806,3845.993,3847.8393,3847.7734,15.95093,0.48659354,0.49659669,0.58328881,0.055651334,4.0552318,6.9920724,0.0029602902,0.0023032124,0.0045835083,0.0030864981,0.0026937042,58.453417,0.62517744,0.012010816,0.06794685,0.29455464,0.16971279,1,1,0.142627
cs_f025_s11,control,276,9,2,10.71,2,2.0457125,52,10,11,9.9979687,99.979687,25.997747,3845.7059,3846.6661,3846.5964,16.40471,0.47547247,0.50056342,0.60254288,0.050486055,3.8959955,6.9102633,0.0030269369,0.0023711302,0.005009189,0.0032841037,0.0028807636,59.956802,0.62435017,0.024517536,0.077195152,0.2647303,0.16,1,1,0.14296765
cs_f025_s11,control,282,12,3,10.565,2.035,2.0661184,53,13,11,7.6814904,99.859375,25.953647,3847.6048,3843.8689,3843.8002,16.292286,0.45589601,0.48228207,0.60254288,0.050486055,3.6895084,6.7222702,0.0030154155,0.0023411575,0.0053522561,0.0037000421,0.0033691293,59.91646,0.60499926,0.020298359,0.073294454,0.298175,0.083538084,1,1,0.15155416
cs_f025_s11,control,288,9,3,10.36,2.09,2.1167311,59,10,12,9.9979687,99.979687,25.997886,3845.6853,3840.04,3839.9779,15.474954,0.42871975,0.48962238,0.62263421,0.052441974,3.619919,6.6943855,0.0028945201,0.0022299603,0.0054845091,0.0041083048,0.0038111872,60.007255,0.58920097,0.01715438,0.077555326,0.34784526,0.055023923,1,1,0.16029236
cs_f025_s11,control,294,9,3,10.205,2.24,2.2549251,58,10,10,9.9979687,99.979687,26.026121,3841.5132,3835.9913,3835.9403,14.015028,0.39513142,0.50520908,0.58601305,0.057500606,3.5626954,6.843564,0.0026682143,0.0020840915,0.0049660594,0.0041314797,0.0038461395,60.224386,0.57861617,0.0057184223,0.063090716,0.33164099,0.071428571,1,1,0.16834215
cs_f025_s11,control,300,13,3,15.52,2.495,2.4826525,67,12,10,8.3316406,99.979687,26.071283,3834.8588,3832.6189,3832.5799,12.2355,0.35659901,0.46753876,0.58601305,0.057500606,3.5046561,6.7733437,0.0023872196,0.0018840331,0.0039273645,0.0039165357,0.0036039353,59.635624,0.55644976,0.0056651946,0.06868494,0.35360183,0.086172345,1,1,0.17584814
cs_f025_s11,control,306,15,4,10.485,2.665,2.6306081,69,12,12,8.3316406,99.979687,26.091027,3831.9568,3830.7405,3830.7105,10.725999,0.31480654,0.38758815,0.59234723,0.052333376,3.5481507,6.7470489,0.0021466945,0.0017216219,0.003606668,0.0034105396,0.00311331,59.279466,0.558491,0.010936505,0.060323766,0.35393272,0.12195122,1,1,0.18171116
cs_f025_s11,control,312,12,3,10.125,2.725,2.644107,74,11,11,9.0890625,99.979687,26.097301,3831.0355,3830.9347,3830.9081,10.096046,0.27158057,0.35272032,0.62528801,0.055235364,3.424983,5.8067481,0.0020402905,0.0016671629,0.0034975932,0.0028828896,0.0025823578,58.468219,0.55334089,0.019489299,0.061376786,0.32243793,0.19633028,1,1,0.18938126
cs_f025_s11,control,318,14,3,11.205,2.815,2.7656971,71,11,12,9.0890625,99.979687,26.085552,3832.761,3833.4147,3833.3865,10.395816,0.22881027,0.20055407,0.76740405,0.039688994,3.0904825,4.2659882,0.0020724718,0.0017157381,0.0033740818,0.0023711855,0.0020514694,58.737166,0.56587274,0.023492904,0.064949247,0.33922948,0.27886323,1,1,0.199868
cs_f025_s11,control,324,7,3,8.955,2.81,2.7327475,76,8,11,12.497461,99.979687,26.047916,3838.2989,3837.971,3837.9394,11.016223,0.1883649,0.15686095,0.76453413,0.039511486,2.7089342,4.1242343,0.0021468537,0.0017800219,0.0034578567,0.0022186693,0.0019553448,57.357677,0.61002731,0.01836176,0.062736752,0.30635165,0.2366548,1,1,0.20471969
cs_f025_s11,control,330,7,3,10.48,2.87,2.8532836,80,8,12,12.497461,99.979687,26.001112,3845.2082,3844.0011,3843.9678,11.318691,0.15201213,0.1302636,0.75923929,0.037510633,2.4503626,4.0501985,0.0021595143,0.0017807138,0.0034236871,0.0022157418,0.0020014384,56.175091,0.61306502,0.016957437,0.076537791,0.34683038,0.18466899,1,1,0.21462358
